shift_id,driver_id,shift_date,shift_start_time,shift_end_time,online_hours
4592,84,2026-04-18,2026-04-18 21:05:51,2026-04-19 07:05:51,10
4593,272,2025-09-22,2025-09-22 17:52:51,2025-09-23 05:52:51,12
4594,908,2026-04-20,2026-04-20 20:55:51,2026-04-21 06:55:51,10
4595,89,2025-11-27,2025-11-27 16:24:51,2025-11-28 00:24:51,8
4596,487,2026-04-12,2026-04-12 10:39:51,2026-04-12 22:39:51,12
4597,239,2025-10-08,2025-10-08 21:03:51,2025-10-09 03:03:51,6
4598,648,2025-09-01,2025-09-01 03:04:51,2025-09-01 13:04:51,10
4599,433,2025-07-13,2025-07-13 22:22:51,2025-07-14 10:22:51,12
4600,929,2026-02-10,2026-02-10 14:57:51,2026-02-11 02:57:51,12
4601,892,2026-01-25,2026-01-25 04:11:51,2026-01-25 10:11:51,6
4602,219,2025-08-28,2025-08-28 10:11:51,2025-08-28 16:11:51,6
4603,704,2025-11-24,2025-11-24 16:34:51,2025-11-25 02:34:51,10
4604,578,2025-11-09,2025-11-09 12:56:51,2025-11-09 22:56:51,10
4605,552,2025-10-25,2025-10-25 19:18:51,2025-10-25 23:18:51,4
4606,179,2026-04-19,2026-04-19 00:38:51,2026-04-19 08:38:51,8
4607,991,2025-07-23,2025-07-23 16:38:51,2025-07-24 00:38:51,8
4608,786,2026-01-17,2026-01-17 14:44:51,2026-01-17 22:44:51,8
4609,961,2025-08-16,2025-08-16 13:39:51,2025-08-16 17:39:51,4
4610,432,2025-08-29,2025-08-29 12:19:51,2025-08-30 00:19:51,12
4611,69,2025-10-01,2025-10-01 07:00:51,2025-10-01 11:00:51,4
4612,333,2026-05-12,2026-05-12 20:36:51,2026-05-13 08:36:51,12
4613,668,2026-02-16,2026-02-16 22:46:51,2026-02-17 02:46:51,4
4614,83,2026-03-30,2026-03-30 22:39:51,2026-03-31 06:39:51,8
4615,428,2026-05-27,2026-05-27 15:49:51,2026-05-27 23:49:51,8
4616,534,2025-10-01,2025-10-01 06:42:51,2025-10-01 16:42:51,10
4617,925,2025-12-16,2025-12-16 10:23:51,2025-12-16 14:23:51,4
4618,664,2025-12-28,2025-12-28 09:49:51,2025-12-28 21:49:51,12
4619,734,2026-02-25,2026-02-25 01:08:51,2026-02-25 07:08:51,6
4620,592,2026-05-25,2026-05-25 14:39:51,2026-05-25 18:39:51,4
4621,140,2025-09-07,2025-09-07 17:45:51,2025-09-07 21:45:51,4
4622,144,2026-01-06,2026-01-06 18:15:51,2026-01-07 04:15:51,10
4623,334,2025-08-17,2025-08-17 00:47:51,2025-08-17 04:47:51,4
4624,558,2026-06-22,2026-06-22 04:57:51,2026-06-22 12:57:51,8
4625,884,2025-09-18,2025-09-18 11:55:51,2025-09-18 17:55:51,6
4626,922,2026-07-09,2026-07-09 09:12:51,2026-07-09 19:12:51,10
4627,161,2026-02-19,2026-02-19 07:34:51,2026-02-19 11:34:51,4
4628,599,2025-08-08,2025-08-08 01:33:51,2025-08-08 09:33:51,8
4629,872,2025-09-17,2025-09-17 07:53:51,2025-09-17 15:53:51,8
4630,542,2026-02-14,2026-02-14 15:03:51,2026-02-14 21:03:51,6
4631,3,2025-09-23,2025-09-23 19:20:51,2025-09-24 07:20:51,12
4632,420,2025-12-11,2025-12-11 10:26:51,2025-12-11 22:26:51,12
4633,462,2025-10-06,2025-10-06 07:11:51,2025-10-06 19:11:51,12
4634,168,2025-08-14,2025-08-14 11:21:51,2025-08-14 21:21:51,10
4635,200,2026-05-14,2026-05-14 21:18:51,2026-05-15 07:18:51,10
4636,248,2026-06-30,2026-06-30 11:11:51,2026-06-30 19:11:51,8
4637,709,2025-08-21,2025-08-21 16:17:51,2025-08-21 22:17:51,6
4638,860,2025-12-08,2025-12-08 09:46:51,2025-12-08 15:46:51,6
4639,278,2025-10-09,2025-10-09 23:06:51,2025-10-10 11:06:51,12
4640,299,2025-07-30,2025-07-30 09:29:51,2025-07-30 15:29:51,6
4641,689,2026-05-09,2026-05-09 08:27:51,2026-05-09 20:27:51,12
4642,385,2025-10-06,2025-10-06 02:46:51,2025-10-06 12:46:51,10
4643,885,2025-11-16,2025-11-16 06:18:51,2025-11-16 12:18:51,6
4644,607,2025-10-17,2025-10-17 01:13:51,2025-10-17 07:13:51,6
4645,861,2025-10-10,2025-10-10 07:04:51,2025-10-10 11:04:51,4
4646,825,2026-04-24,2026-04-24 17:45:51,2026-04-24 21:45:51,4
4647,724,2025-10-29,2025-10-29 10:36:51,2025-10-29 18:36:51,8
4648,618,2026-01-06,2026-01-06 03:55:51,2026-01-06 15:55:51,12
4649,147,2026-02-01,2026-02-01 06:39:51,2026-02-01 12:39:51,6
4650,673,2026-06-10,2026-06-10 06:58:51,2026-06-10 12:58:51,6
4651,485,2025-08-01,2025-08-01 02:51:51,2025-08-01 08:51:51,6
4652,595,2026-02-03,2026-02-03 04:26:51,2026-02-03 08:26:51,4
4653,981,2025-08-11,2025-08-11 22:44:51,2025-08-12 10:44:51,12
4654,346,2026-01-08,2026-01-08 12:46:51,2026-01-08 22:46:51,10
4655,967,2025-11-03,2025-11-03 03:45:51,2025-11-03 07:45:51,4
4656,58,2025-08-30,2025-08-30 07:19:51,2025-08-30 11:19:51,4
4657,577,2025-09-30,2025-09-30 20:39:51,2025-10-01 04:39:51,8
4658,377,2025-08-02,2025-08-02 18:23:51,2025-08-03 00:23:51,6
4659,343,2026-03-01,2026-03-01 06:26:51,2026-03-01 18:26:51,12
4660,663,2025-12-16,2025-12-16 19:01:51,2025-12-17 01:01:51,6
4661,588,2026-04-08,2026-04-08 15:04:51,2026-04-09 03:04:51,12
4662,887,2025-12-18,2025-12-18 15:56:51,2025-12-18 19:56:51,4
4663,181,2026-03-26,2026-03-26 22:50:51,2026-03-27 04:50:51,6
4664,681,2025-11-02,2025-11-02 07:14:51,2025-11-02 13:14:51,6
4665,826,2025-12-04,2025-12-04 19:29:51,2025-12-05 03:29:51,8
4666,53,2025-09-14,2025-09-14 09:50:51,2025-09-14 21:50:51,12
4667,52,2025-07-17,2025-07-17 21:01:51,2025-07-18 03:01:51,6
4668,210,2025-11-27,2025-11-27 04:49:51,2025-11-27 16:49:51,12
4669,432,2025-12-15,2025-12-15 08:39:51,2025-12-15 18:39:51,10
4670,442,2025-12-27,2025-12-27 20:04:51,2025-12-28 00:04:51,4
4671,89,2025-11-01,2025-11-01 07:56:51,2025-11-01 11:56:51,4
4672,113,2026-02-18,2026-02-18 15:59:51,2026-02-19 01:59:51,10
4673,64,2025-11-15,2025-11-15 13:21:51,2025-11-16 01:21:51,12
4674,805,2025-11-28,2025-11-28 08:29:51,2025-11-28 16:29:51,8
4675,106,2026-03-05,2026-03-05 01:45:51,2026-03-05 11:45:51,10
4676,451,2025-10-02,2025-10-02 11:08:51,2025-10-02 15:08:51,4
4677,38,2025-11-29,2025-11-29 20:49:51,2025-11-30 02:49:51,6
4678,528,2025-11-02,2025-11-02 01:12:51,2025-11-02 13:12:51,12
4679,914,2025-07-26,2025-07-26 15:51:51,2025-07-27 03:51:51,12
4680,722,2026-05-29,2026-05-29 05:09:51,2026-05-29 13:09:51,8
4681,263,2026-04-19,2026-04-19 16:31:51,2026-04-20 02:31:51,10
4682,848,2026-03-25,2026-03-25 18:32:51,2026-03-25 22:32:51,4
4683,145,2026-05-05,2026-05-05 18:24:51,2026-05-06 04:24:51,10
4684,210,2025-11-15,2025-11-15 00:39:51,2025-11-15 08:39:51,8
4685,737,2025-11-10,2025-11-10 00:33:51,2025-11-10 04:33:51,4
4686,467,2025-12-28,2025-12-28 23:28:51,2025-12-29 11:28:51,12
4687,214,2025-09-21,2025-09-21 13:01:51,2025-09-21 17:01:51,4
4688,934,2026-06-18,2026-06-18 04:51:51,2026-06-18 12:51:51,8
4689,736,2025-08-31,2025-08-31 00:44:51,2025-08-31 08:44:51,8
4690,6,2025-09-10,2025-09-10 18:43:51,2025-09-11 06:43:51,12
4691,454,2025-12-08,2025-12-08 12:28:51,2025-12-09 00:28:51,12
4692,778,2025-07-18,2025-07-18 16:32:51,2025-07-19 00:32:51,8
4693,857,2025-08-15,2025-08-15 17:55:51,2025-08-16 03:55:51,10
4694,142,2025-11-05,2025-11-05 11:16:51,2025-11-05 23:16:51,12
4695,710,2026-04-29,2026-04-29 22:41:51,2026-04-30 04:41:51,6
4696,934,2026-06-29,2026-06-29 23:01:51,2026-06-30 07:01:51,8
4697,44,2025-12-20,2025-12-20 19:48:51,2025-12-21 05:48:51,10
4698,118,2026-04-25,2026-04-25 07:37:51,2026-04-25 11:37:51,4
4699,919,2025-10-27,2025-10-27 01:54:51,2025-10-27 11:54:51,10
4700,773,2025-08-02,2025-08-02 13:15:51,2025-08-02 17:15:51,4
4701,626,2026-02-19,2026-02-19 12:21:51,2026-02-19 20:21:51,8
4702,331,2026-06-09,2026-06-09 06:41:51,2026-06-09 14:41:51,8
4703,566,2025-08-21,2025-08-21 16:00:51,2025-08-21 22:00:51,6
4704,302,2026-05-20,2026-05-20 07:07:51,2026-05-20 19:07:51,12
4705,679,2026-04-27,2026-04-27 01:47:51,2026-04-27 13:47:51,12
4706,772,2025-11-08,2025-11-08 12:08:51,2025-11-08 18:08:51,6
4707,326,2025-07-09,2025-07-09 20:21:51,2025-07-10 04:21:51,8
4708,219,2026-06-29,2026-06-29 14:11:51,2026-06-29 18:11:51,4
4709,578,2026-01-22,2026-01-22 19:23:51,2026-01-22 23:23:51,4
4710,859,2026-05-19,2026-05-19 01:24:51,2026-05-19 13:24:51,12
4711,523,2025-09-26,2025-09-26 15:18:51,2025-09-27 03:18:51,12
4712,724,2026-06-26,2026-06-26 02:25:51,2026-06-26 06:25:51,4
4713,348,2026-05-12,2026-05-12 02:43:51,2026-05-12 14:43:51,12
4714,136,2026-02-22,2026-02-22 04:25:51,2026-02-22 16:25:51,12
4715,158,2025-09-29,2025-09-29 17:26:51,2025-09-30 05:26:51,12
4716,346,2025-07-10,2025-07-10 09:45:51,2025-07-10 21:45:51,12
4717,328,2026-06-10,2026-06-10 14:06:51,2026-06-11 00:06:51,10
4718,429,2026-04-23,2026-04-23 09:05:51,2026-04-23 17:05:51,8
4719,140,2025-10-11,2025-10-11 02:29:51,2025-10-11 06:29:51,4
4720,42,2026-04-28,2026-04-28 22:52:51,2026-04-29 06:52:51,8
4721,102,2026-01-01,2026-01-01 21:15:51,2026-01-02 03:15:51,6
4722,781,2026-01-27,2026-01-27 14:15:51,2026-01-27 22:15:51,8
4723,611,2025-10-07,2025-10-07 22:53:51,2025-10-08 08:53:51,10
4724,319,2025-07-17,2025-07-17 12:22:51,2025-07-17 16:22:51,4
4725,306,2026-04-04,2026-04-04 17:54:51,2026-04-04 21:54:51,4
4726,438,2026-03-02,2026-03-02 17:56:51,2026-03-02 23:56:51,6
4727,484,2025-11-29,2025-11-29 12:52:51,2025-11-29 20:52:51,8
4728,675,2026-05-19,2026-05-19 09:26:51,2026-05-19 17:26:51,8
4729,260,2025-10-29,2025-10-29 14:57:51,2025-10-29 22:57:51,8
4730,88,2025-10-16,2025-10-16 03:53:51,2025-10-16 09:53:51,6
4731,536,2025-12-07,2025-12-07 14:34:51,2025-12-08 02:34:51,12
4732,314,2025-08-11,2025-08-11 07:00:51,2025-08-11 13:00:51,6
4733,928,2025-10-09,2025-10-09 05:11:51,2025-10-09 15:11:51,10
4734,801,2025-09-25,2025-09-25 23:18:51,2025-09-26 05:18:51,6
4735,85,2025-10-20,2025-10-20 16:50:51,2025-10-21 02:50:51,10
4736,174,2025-08-29,2025-08-29 09:03:51,2025-08-29 19:03:51,10
4737,398,2026-05-01,2026-05-01 09:17:51,2026-05-01 21:17:51,12
4738,599,2026-06-18,2026-06-18 10:12:51,2026-06-18 14:12:51,4
4739,501,2026-07-08,2026-07-08 02:30:51,2026-07-08 14:30:51,12
4740,291,2025-11-20,2025-11-20 08:02:51,2025-11-20 14:02:51,6
4741,760,2025-10-22,2025-10-22 06:28:51,2025-10-22 18:28:51,12
4742,833,2026-01-06,2026-01-06 05:53:51,2026-01-06 13:53:51,8
4743,423,2025-12-08,2025-12-08 15:54:51,2025-12-09 03:54:51,12
4744,981,2026-02-14,2026-02-14 12:37:51,2026-02-14 16:37:51,4
4745,62,2025-10-25,2025-10-25 06:38:51,2025-10-25 14:38:51,8
4746,172,2026-03-13,2026-03-13 09:45:51,2026-03-13 17:45:51,8
4747,5,2025-10-26,2025-10-26 03:36:51,2025-10-26 11:36:51,8
4748,550,2026-06-11,2026-06-11 19:09:51,2026-06-11 23:09:51,4
4749,159,2025-08-14,2025-08-14 20:06:51,2025-08-15 08:06:51,12
4750,203,2026-01-20,2026-01-20 12:43:51,2026-01-20 18:43:51,6
4751,995,2025-09-12,2025-09-12 17:07:51,2025-09-12 21:07:51,4
4752,168,2026-03-04,2026-03-04 13:28:51,2026-03-05 01:28:51,12
4753,128,2026-06-23,2026-06-23 18:00:51,2026-06-24 00:00:51,6
4754,433,2026-05-10,2026-05-10 20:24:51,2026-05-11 02:24:51,6
4755,974,2025-08-24,2025-08-24 21:37:51,2025-08-25 07:37:51,10
4756,807,2026-03-11,2026-03-11 23:49:51,2026-03-12 07:49:51,8
4757,746,2026-02-13,2026-02-13 03:21:51,2026-02-13 09:21:51,6
4758,213,2026-06-26,2026-06-26 13:56:51,2026-06-26 17:56:51,4
4759,527,2026-07-03,2026-07-03 00:47:51,2026-07-03 06:47:51,6
4760,278,2026-01-27,2026-01-27 06:10:51,2026-01-27 14:10:51,8
4761,246,2026-06-20,2026-06-20 23:02:51,2026-06-21 09:02:51,10
4762,343,2026-04-10,2026-04-10 22:58:51,2026-04-11 02:58:51,4
4763,887,2025-10-11,2025-10-11 17:00:51,2025-10-12 05:00:51,12
4764,96,2025-12-23,2025-12-23 01:08:51,2025-12-23 11:08:51,10
4765,270,2026-03-02,2026-03-02 05:50:51,2026-03-02 11:50:51,6
4766,415,2025-09-18,2025-09-18 03:42:51,2025-09-18 13:42:51,10
4767,90,2026-07-02,2026-07-02 05:23:51,2026-07-02 13:23:51,8
4768,471,2026-05-01,2026-05-01 11:16:51,2026-05-01 15:16:51,4
4769,559,2026-04-08,2026-04-08 08:10:51,2026-04-08 12:10:51,4
4770,875,2025-08-21,2025-08-21 21:48:51,2025-08-22 05:48:51,8
4771,307,2026-03-13,2026-03-13 08:43:51,2026-03-13 14:43:51,6
4772,790,2025-08-17,2025-08-17 21:36:51,2025-08-18 03:36:51,6
4773,875,2025-08-13,2025-08-13 22:43:51,2025-08-14 04:43:51,6
4774,917,2026-06-30,2026-06-30 16:20:51,2026-07-01 04:20:51,12
4775,890,2026-04-10,2026-04-10 15:15:51,2026-04-11 03:15:51,12
4776,583,2025-09-06,2025-09-06 11:08:51,2025-09-06 15:08:51,4
4777,595,2026-03-30,2026-03-30 21:29:51,2026-03-31 09:29:51,12
4778,766,2026-04-10,2026-04-10 21:25:51,2026-04-11 01:25:51,4
4779,379,2026-03-09,2026-03-09 02:01:51,2026-03-09 10:01:51,8
4780,842,2025-07-21,2025-07-21 23:04:51,2025-07-22 09:04:51,10
4781,447,2026-06-22,2026-06-22 15:06:51,2026-06-23 03:06:51,12
4782,424,2026-02-21,2026-02-21 11:53:51,2026-02-21 23:53:51,12
4783,769,2025-12-31,2025-12-31 17:18:51,2026-01-01 01:18:51,8
4784,572,2026-06-25,2026-06-25 17:42:51,2026-06-25 23:42:51,6
4785,65,2026-04-25,2026-04-25 05:01:51,2026-04-25 15:01:51,10
4786,491,2025-09-26,2025-09-26 13:42:51,2025-09-26 19:42:51,6
4787,41,2025-11-26,2025-11-26 15:24:51,2025-11-27 01:24:51,10
4788,931,2025-09-29,2025-09-29 23:03:51,2025-09-30 03:03:51,4
4789,594,2025-08-05,2025-08-05 23:56:51,2025-08-06 03:56:51,4
4790,767,2026-03-09,2026-03-09 07:32:51,2026-03-09 17:32:51,10
4791,452,2026-03-28,2026-03-28 13:16:51,2026-03-28 21:16:51,8
4792,58,2025-12-21,2025-12-21 12:32:51,2025-12-21 20:32:51,8
4793,378,2026-05-28,2026-05-28 08:50:51,2026-05-28 20:50:51,12
4794,369,2025-11-27,2025-11-27 14:27:51,2025-11-28 02:27:51,12
4795,446,2025-11-12,2025-11-12 05:13:51,2025-11-12 13:13:51,8
4796,498,2025-09-18,2025-09-18 04:18:51,2025-09-18 10:18:51,6
4797,319,2026-04-23,2026-04-23 08:59:51,2026-04-23 16:59:51,8
4798,984,2026-05-13,2026-05-13 01:32:51,2026-05-13 11:32:51,10
4799,872,2025-08-31,2025-08-31 17:51:51,2025-08-31 21:51:51,4
4800,302,2026-03-01,2026-03-01 13:58:51,2026-03-01 23:58:51,10
4801,915,2025-10-13,2025-10-13 01:45:51,2025-10-13 13:45:51,12
4802,389,2026-02-22,2026-02-22 21:10:51,2026-02-23 03:10:51,6
4803,999,2025-10-24,2025-10-24 13:54:51,2025-10-24 17:54:51,4
4804,257,2026-03-02,2026-03-02 11:32:51,2026-03-02 23:32:51,12
4805,464,2026-05-04,2026-05-04 16:02:51,2026-05-05 04:02:51,12
4806,614,2025-11-05,2025-11-05 19:07:51,2025-11-06 03:07:51,8
4807,763,2026-03-08,2026-03-08 11:52:51,2026-03-08 19:52:51,8
4808,580,2026-03-09,2026-03-09 08:59:51,2026-03-09 14:59:51,6
4809,64,2026-05-03,2026-05-03 01:51:51,2026-05-03 05:51:51,4
4810,304,2026-04-30,2026-04-30 14:01:51,2026-04-30 20:01:51,6
4811,35,2025-09-28,2025-09-28 11:42:51,2025-09-28 21:42:51,10
4812,246,2025-11-08,2025-11-08 08:05:51,2025-11-08 18:05:51,10
4813,967,2026-05-15,2026-05-15 13:15:51,2026-05-16 01:15:51,12
4814,785,2026-05-01,2026-05-01 10:09:51,2026-05-01 16:09:51,6
4815,328,2026-04-21,2026-04-21 02:37:51,2026-04-21 08:37:51,6
4816,696,2026-06-11,2026-06-11 00:40:51,2026-06-11 10:40:51,10
4817,645,2025-12-14,2025-12-14 18:35:51,2025-12-15 06:35:51,12
4818,705,2025-07-28,2025-07-28 20:01:51,2025-07-29 08:01:51,12
4819,973,2025-11-05,2025-11-05 00:53:51,2025-11-05 04:53:51,4
4820,168,2026-04-25,2026-04-25 16:49:51,2026-04-25 22:49:51,6
4821,364,2026-06-26,2026-06-26 17:42:51,2026-06-27 03:42:51,10
4822,102,2025-09-27,2025-09-27 00:36:51,2025-09-27 12:36:51,12
4823,9,2025-08-31,2025-08-31 23:53:51,2025-09-01 07:53:51,8
4824,58,2026-01-13,2026-01-13 19:36:51,2026-01-14 01:36:51,6
4825,435,2026-03-22,2026-03-22 03:28:51,2026-03-22 07:28:51,4
4826,661,2025-10-25,2025-10-25 14:58:51,2025-10-26 00:58:51,10
4827,309,2026-05-13,2026-05-13 17:49:51,2026-05-14 01:49:51,8
4828,571,2026-04-10,2026-04-10 21:59:51,2026-04-11 07:59:51,10
4829,853,2025-09-03,2025-09-03 13:44:51,2025-09-03 21:44:51,8
4830,653,2026-04-07,2026-04-07 00:16:51,2026-04-07 08:16:51,8
4831,203,2026-05-10,2026-05-10 13:59:51,2026-05-11 01:59:51,12
4832,920,2026-04-02,2026-04-02 19:19:51,2026-04-02 23:19:51,4
4833,867,2026-01-21,2026-01-21 18:22:51,2026-01-22 04:22:51,10
4834,4,2026-07-06,2026-07-06 06:10:51,2026-07-06 18:10:51,12
4835,640,2025-12-20,2025-12-20 00:52:51,2025-12-20 04:52:51,4
4836,137,2025-08-27,2025-08-27 14:16:51,2025-08-28 00:16:51,10
4837,190,2025-09-14,2025-09-14 14:44:51,2025-09-14 18:44:51,4
4838,269,2025-12-05,2025-12-05 01:38:51,2025-12-05 05:38:51,4
4839,150,2026-01-27,2026-01-27 00:05:51,2026-01-27 06:05:51,6
4840,753,2026-01-02,2026-01-02 16:52:51,2026-01-03 04:52:51,12
4841,482,2026-05-22,2026-05-22 02:37:51,2026-05-22 12:37:51,10
4842,781,2026-03-12,2026-03-12 16:22:51,2026-03-13 02:22:51,10
4843,607,2026-01-14,2026-01-14 10:15:51,2026-01-14 16:15:51,6
4844,980,2025-09-22,2025-09-22 21:37:51,2025-09-23 05:37:51,8
4845,463,2025-12-10,2025-12-10 08:48:51,2025-12-10 12:48:51,4
4846,760,2025-12-30,2025-12-30 10:20:51,2025-12-30 22:20:51,12
4847,600,2026-03-23,2026-03-23 13:55:51,2026-03-23 23:55:51,10
4848,747,2026-07-07,2026-07-07 19:17:51,2026-07-08 05:17:51,10
4849,564,2025-12-24,2025-12-24 13:40:51,2025-12-24 21:40:51,8
4850,937,2025-08-16,2025-08-16 05:43:51,2025-08-16 09:43:51,4
4851,601,2026-06-26,2026-06-26 01:33:51,2026-06-26 11:33:51,10
4852,159,2026-04-04,2026-04-04 07:52:51,2026-04-04 19:52:51,12
4853,849,2026-05-24,2026-05-24 15:23:51,2026-05-24 21:23:51,6
4854,455,2025-09-22,2025-09-22 10:01:51,2025-09-22 22:01:51,12
4855,604,2026-05-22,2026-05-22 01:38:51,2026-05-22 07:38:51,6
4856,257,2025-11-11,2025-11-11 09:37:51,2025-11-11 15:37:51,6
4857,932,2025-10-21,2025-10-21 15:56:51,2025-10-22 03:56:51,12
4858,952,2026-03-31,2026-03-31 15:16:51,2026-03-31 21:16:51,6
4859,896,2026-01-16,2026-01-16 17:30:51,2026-01-17 03:30:51,10
4860,988,2026-03-11,2026-03-11 20:47:51,2026-03-12 04:47:51,8
4861,923,2026-02-08,2026-02-08 08:06:51,2026-02-08 20:06:51,12
4862,798,2026-07-09,2026-07-09 13:53:51,2026-07-09 19:53:51,6
4863,453,2025-10-26,2025-10-26 09:55:51,2025-10-26 15:55:51,6
4864,149,2026-05-02,2026-05-02 05:02:51,2026-05-02 15:02:51,10
4865,36,2025-10-09,2025-10-09 04:17:51,2025-10-09 14:17:51,10
4866,55,2026-05-23,2026-05-23 18:37:51,2026-05-24 00:37:51,6
4867,553,2026-04-24,2026-04-24 04:58:51,2026-04-24 16:58:51,12
4868,665,2026-06-04,2026-06-04 11:03:51,2026-06-04 19:03:51,8
4869,282,2026-06-01,2026-06-01 08:37:51,2026-06-01 12:37:51,4
4870,249,2026-05-06,2026-05-06 10:48:51,2026-05-06 16:48:51,6
4871,951,2026-05-24,2026-05-24 05:05:51,2026-05-24 09:05:51,4
4872,813,2025-10-12,2025-10-12 12:30:51,2025-10-12 20:30:51,8
4873,544,2026-04-18,2026-04-18 14:30:51,2026-04-18 22:30:51,8
4874,615,2025-09-20,2025-09-20 09:16:51,2025-09-20 21:16:51,12
4875,686,2026-02-24,2026-02-24 20:23:51,2026-02-25 06:23:51,10
4876,897,2026-05-02,2026-05-02 18:48:51,2026-05-03 06:48:51,12
4877,155,2026-04-10,2026-04-10 04:16:51,2026-04-10 14:16:51,10
4878,94,2026-04-08,2026-04-08 03:59:51,2026-04-08 15:59:51,12
4879,750,2026-02-10,2026-02-10 02:55:51,2026-02-10 14:55:51,12
4880,445,2025-11-29,2025-11-29 06:33:51,2025-11-29 10:33:51,4
4881,45,2025-11-09,2025-11-09 03:41:51,2025-11-09 09:41:51,6
4882,454,2025-12-27,2025-12-27 19:59:51,2025-12-28 01:59:51,6
4883,288,2026-04-20,2026-04-20 09:47:51,2026-04-20 15:47:51,6
4884,829,2026-05-08,2026-05-08 13:40:51,2026-05-09 01:40:51,12
4885,654,2025-07-12,2025-07-12 22:10:51,2025-07-13 04:10:51,6
4886,859,2026-02-18,2026-02-18 17:36:51,2026-02-18 21:36:51,4
4887,415,2026-05-05,2026-05-05 14:59:51,2026-05-06 02:59:51,12
4888,797,2025-12-05,2025-12-05 17:19:51,2025-12-05 21:19:51,4
4889,738,2026-06-11,2026-06-11 10:26:51,2026-06-11 22:26:51,12
4890,311,2026-03-18,2026-03-18 21:14:51,2026-03-19 01:14:51,4
4891,244,2025-08-22,2025-08-22 23:45:51,2025-08-23 05:45:51,6
4892,669,2025-11-01,2025-11-01 15:49:51,2025-11-02 03:49:51,12
4893,628,2026-04-21,2026-04-21 21:09:51,2026-04-22 07:09:51,10
4894,856,2026-02-16,2026-02-16 23:25:51,2026-02-17 05:25:51,6
4895,337,2026-05-30,2026-05-30 23:04:51,2026-05-31 03:04:51,4
4896,602,2025-10-19,2025-10-19 01:48:51,2025-10-19 11:48:51,10
4897,146,2026-02-13,2026-02-13 20:10:51,2026-02-14 04:10:51,8
4898,246,2026-03-26,2026-03-26 00:51:51,2026-03-26 04:51:51,4
4899,615,2026-03-22,2026-03-22 16:00:51,2026-03-23 02:00:51,10
4900,357,2025-08-21,2025-08-21 03:03:51,2025-08-21 07:03:51,4
4901,94,2026-01-20,2026-01-20 02:18:51,2026-01-20 14:18:51,12
4902,448,2026-04-18,2026-04-18 18:48:51,2026-04-19 02:48:51,8
4903,72,2025-08-06,2025-08-06 06:00:51,2025-08-06 10:00:51,4
4904,210,2025-10-01,2025-10-01 03:58:51,2025-10-01 15:58:51,12
4905,398,2025-09-08,2025-09-08 08:28:51,2025-09-08 12:28:51,4
4906,146,2026-02-06,2026-02-06 18:27:51,2026-02-07 04:27:51,10
4907,90,2025-12-31,2025-12-31 02:38:51,2025-12-31 06:38:51,4
4908,845,2026-06-23,2026-06-23 21:28:51,2026-06-24 05:28:51,8
4909,812,2025-09-22,2025-09-22 11:12:51,2025-09-22 17:12:51,6
4910,491,2025-07-20,2025-07-20 13:33:51,2025-07-21 01:33:51,12
4911,892,2026-05-22,2026-05-22 16:26:51,2026-05-23 00:26:51,8
4912,769,2025-09-01,2025-09-01 15:32:51,2025-09-01 23:32:51,8
4913,141,2025-11-13,2025-11-13 19:09:51,2025-11-14 03:09:51,8
4914,647,2025-09-29,2025-09-29 06:15:51,2025-09-29 14:15:51,8
4915,306,2026-04-14,2026-04-14 02:13:51,2026-04-14 10:13:51,8
4916,372,2025-09-13,2025-09-13 22:12:51,2025-09-14 08:12:51,10
4917,358,2025-11-12,2025-11-12 10:33:51,2025-11-12 14:33:51,4
4918,166,2026-06-16,2026-06-16 08:02:51,2026-06-16 12:02:51,4
4919,336,2025-11-16,2025-11-16 16:16:51,2025-11-16 22:16:51,6
4920,921,2026-05-22,2026-05-22 00:56:51,2026-05-22 12:56:51,12
4921,213,2025-09-08,2025-09-08 12:05:51,2025-09-08 22:05:51,10
4922,786,2026-02-16,2026-02-16 05:46:51,2026-02-16 09:46:51,4
4923,741,2025-09-04,2025-09-04 06:31:51,2025-09-04 18:31:51,12
4924,57,2026-06-30,2026-06-30 06:07:51,2026-06-30 14:07:51,8
4925,254,2025-10-10,2025-10-10 07:52:51,2025-10-10 15:52:51,8
4926,308,2025-11-30,2025-11-30 05:46:51,2025-11-30 17:46:51,12
4927,398,2025-12-21,2025-12-21 15:22:51,2025-12-22 01:22:51,10
4928,909,2026-02-21,2026-02-21 10:28:51,2026-02-21 22:28:51,12
4929,382,2025-09-05,2025-09-05 17:21:51,2025-09-05 23:21:51,6
4930,189,2026-03-03,2026-03-03 13:08:51,2026-03-03 23:08:51,10
4931,769,2026-01-27,2026-01-27 02:10:51,2026-01-27 06:10:51,4
4932,311,2025-12-09,2025-12-09 07:17:51,2025-12-09 17:17:51,10
4933,878,2026-06-24,2026-06-24 04:28:51,2026-06-24 12:28:51,8
4934,682,2026-01-01,2026-01-01 13:42:51,2026-01-01 17:42:51,4
4935,555,2025-10-30,2025-10-30 18:57:51,2025-10-31 06:57:51,12
4936,444,2026-02-04,2026-02-04 04:10:51,2026-02-04 10:10:51,6
4937,651,2026-03-04,2026-03-04 04:40:51,2026-03-04 12:40:51,8
4938,617,2026-06-16,2026-06-16 11:10:51,2026-06-16 23:10:51,12
4939,72,2025-08-16,2025-08-16 20:05:51,2025-08-17 04:05:51,8
4940,534,2025-10-24,2025-10-24 13:03:51,2025-10-24 17:03:51,4
